kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
a.1.sm_52.ptx 101 : 126720 1140640 0 0 0 0 0 0 0 
a.1.sm_52.ptx 43 : 6400 693248 0 0 0 0 0 0 0 
a.1.sm_52.ptx 102 : 126720 1140640 0 0 0 0 0 0 0 
a.1.sm_52.ptx 171 : 6400 32576 0 0 0 0 0 0 0 
a.1.sm_52.ptx 44 : 6400 32000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 45 : 6400 38688 0 0 0 0 0 0 0 
a.1.sm_52.ptx 46 : 6400 35392 0 0 0 0 0 0 0 
a.1.sm_52.ptx 47 : 6400 57920 0 0 0 0 0 0 0 
a.1.sm_52.ptx 48 : 6400 57664 0 0 0 0 0 0 0 
a.1.sm_52.ptx 49 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 68 : 5792 1046784 1024 0 0 896 185 0 0 
a.1.sm_52.ptx 69 : 5792 34752 0 0 0 0 0 0 0 
a.1.sm_52.ptx 70 : 5792 29152 0 0 0 0 0 0 0 
a.1.sm_52.ptx 75 : 6400 32256 0 0 0 0 0 0 0 
a.1.sm_52.ptx 71 : 5792 53184 0 0 0 0 0 0 0 
a.1.sm_52.ptx 72 : 5792 17376 0 185 185 0 0 0 0 
a.1.sm_52.ptx 76 : 6400 38656 0 0 0 0 0 0 0 
a.1.sm_52.ptx 77 : 6400 0 0 0 0 0 0 0 0 
a.1.sm_52.ptx 79 : 6400 40928 0 0 0 0 0 0 0 
a.1.sm_52.ptx 80 : 6400 39712 0 0 0 0 0 0 0 
a.1.sm_52.ptx 81 : 6400 58880 0 0 0 0 0 0 0 
a.1.sm_52.ptx 82 : 6400 35872 0 0 0 0 0 0 0 
a.1.sm_52.ptx 83 : 6400 58656 0 0 0 0 0 0 0 
a.1.sm_52.ptx 84 : 6400 64416 0 0 0 0 0 0 0 
a.1.sm_52.ptx 85 : 6400 64000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 86 : 6400 59616 0 0 0 0 0 0 0 
a.1.sm_52.ptx 87 : 6400 36224 0 0 0 0 0 0 0 
a.1.sm_52.ptx 88 : 6400 41216 0 0 0 0 0 0 0 
a.1.sm_52.ptx 91 : 126720 670528 0 0 0 0 0 0 0 
a.1.sm_52.ptx 92 : 126720 1141280 0 0 0 0 0 0 0 
a.1.sm_52.ptx 93 : 126720 767040 0 0 0 0 0 0 0 
a.1.sm_52.ptx 94 : 126720 1150816 0 0 0 0 0 0 0 
a.1.sm_52.ptx 95 : 126720 761056 0 0 0 0 0 0 0 
