kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
a.1.sm_52.ptx 42 : 6400 372672 0 0 0 0 0 0 0 
a.1.sm_52.ptx 101 : 126720 1286144 0 0 0 0 0 0 0 
a.1.sm_52.ptx 43 : 6400 369664 0 0 0 0 0 0 0 
a.1.sm_52.ptx 102 : 126720 1280352 0 0 0 0 0 0 0 
a.1.sm_52.ptx 171 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 44 : 6400 38784 0 0 0 0 0 0 0 
a.1.sm_52.ptx 45 : 6400 46784 0 0 0 0 0 0 0 
a.1.sm_52.ptx 46 : 6400 42176 0 0 0 0 0 0 0 
a.1.sm_52.ptx 47 : 6400 67328 0 0 0 0 0 0 0 
a.1.sm_52.ptx 48 : 6400 66176 0 0 0 0 0 0 0 
a.1.sm_52.ptx 49 : 6400 67680 0 0 0 0 0 0 0 
a.1.sm_52.ptx 68 : 5792 1242388 0 0 0 357 185 0 0 
a.1.sm_52.ptx 69 : 5792 43696 0 0 0 0 0 0 0 
a.1.sm_52.ptx 70 : 5792 38160 0 0 0 0 0 0 0 
a.1.sm_52.ptx 71 : 5792 59692 0 0 0 0 0 0 0 
a.1.sm_52.ptx 72 : 5792 23532 0 185 185 0 0 0 0 
a.1.sm_52.ptx 75 : 6400 38496 0 0 0 0 0 0 0 
a.1.sm_52.ptx 76 : 6400 44800 0 0 0 0 0 0 0 
a.1.sm_52.ptx 77 : 6400 0 0 0 0 0 0 0 0 
a.1.sm_52.ptx 79 : 6400 47840 0 0 0 0 0 0 0 
a.1.sm_52.ptx 80 : 6400 42656 0 0 0 0 0 0 0 
a.1.sm_52.ptx 81 : 6400 68192 0 0 0 0 0 0 0 
a.1.sm_52.ptx 82 : 6400 43744 0 0 0 0 0 0 0 
a.1.sm_52.ptx 83 : 6400 70304 0 0 0 0 0 0 0 
a.1.sm_52.ptx 84 : 6400 76096 0 0 0 0 0 0 0 
a.1.sm_52.ptx 85 : 6400 72864 0 0 0 0 0 0 0 
a.1.sm_52.ptx 86 : 6400 70304 0 0 0 0 0 0 0 
a.1.sm_52.ptx 87 : 6400 44256 0 0 0 0 0 0 0 
a.1.sm_52.ptx 88 : 6400 52704 0 0 0 0 0 0 0 
a.1.sm_52.ptx 91 : 126720 812256 0 0 0 0 0 0 0 
a.1.sm_52.ptx 92 : 126720 1285760 0 0 0 0 0 0 0 
a.1.sm_52.ptx 93 : 126720 931104 0 0 0 0 0 0 0 
a.1.sm_52.ptx 94 : 126720 1317408 0 0 0 0 0 0 0 
a.1.sm_52.ptx 95 : 126720 914848 0 0 0 0 0 0 0 
