kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
a.1.sm_52.ptx 72 : 12544 63744 0 0 0 0 0 0 0 
a.1.sm_52.ptx 69 : 11663 146138 0 0 0 2760 378 0 0 
a.1.sm_52.ptx 68 : 11663 105063 0 0 0 0 0 0 0 
a.1.sm_52.ptx 67 : 11663 105519 0 0 0 0 0 0 0 
a.1.sm_52.ptx 66 : 11663 117494 0 0 0 0 0 0 0 
a.1.sm_52.ptx 65 : 11663 70822 0 0 0 0 0 0 0 
a.1.sm_52.ptx 62 : 11663 59783 0 0 0 0 0 0 0 
a.1.sm_52.ptx 61 : 12544 4521 0 0 0 0 0 0 40 
a.1.sm_52.ptx 60 : 12544 75584 0 0 0 0 0 0 0 
a.1.sm_52.ptx 59 : 12544 75840 0 0 0 0 0 0 0 
a.1.sm_52.ptx 58 : 12544 75904 0 0 0 0 0 0 0 
a.1.sm_52.ptx 38 : 12544 151104 0 0 0 0 0 0 0 
a.1.sm_52.ptx 37 : 12544 163648 0 0 0 0 0 0 0 
a.1.sm_52.ptx 36 : 12544 112832 0 0 0 0 0 0 0 
a.1.sm_52.ptx 35 : 12544 112576 0 0 0 0 0 0 0 
a.1.sm_52.ptx 34 : 12544 100352 0 0 0 0 0 0 0 
a.1.sm_52.ptx 33 : 12544 144640 0 0 0 0 0 0 0 
a.1.sm_52.ptx 32 : 12544 75392 0 0 0 0 0 0 0 
a.1.sm_52.ptx 31 : 12544 71552 0 0 0 0 0 0 0 
a.1.sm_52.ptx 30 : 12544 72896 0 0 0 0 0 0 0 
a.1.sm_52.ptx 29 : 12544 153792 0 0 0 0 0 0 0 
a.1.sm_52.ptx 28 : 12544 177024 0 0 0 0 0 0 0 
a.1.sm_52.ptx 27 : 12544 160832 0 0 0 0 0 0 0 
a.1.sm_52.ptx 56 : 1392384 6933696 0 0 0 0 0 0 0 
a.1.sm_52.ptx 26 : 12544 125824 0 0 0 0 0 0 0 
a.1.sm_52.ptx 55 : 1392384 8359616 0 0 0 0 0 0 0 
a.1.sm_52.ptx 39 : 12544 113856 0 0 0 0 0 0 0 
a.1.sm_52.ptx 40 : 12544 140544 0 0 0 0 0 0 0 
a.1.sm_52.ptx 41 : 12544 134464 0 0 0 0 0 0 0 
a.1.sm_52.ptx 42 : 12544 100160 0 0 0 0 0 0 0 
a.1.sm_52.ptx 43 : 12544 105088 0 0 0 0 0 0 0 
a.1.sm_52.ptx 44 : 12544 103360 0 0 0 0 0 0 0 
a.1.sm_52.ptx 47 : 1392384 12556768 0 0 0 0 0 0 0 
a.1.sm_52.ptx 48 : 1392384 12538208 0 0 0 0 0 0 0 
a.1.sm_52.ptx 49 : 1392384 267755008 0 0 0 81536 43512 0 0 
a.1.sm_52.ptx 50 : 1392384 149734784 0 0 0 174048 43512 0 0 
a.1.sm_52.ptx 51 : 1392384 13927584 0 0 0 0 0 0 0 
a.1.sm_52.ptx 52 : 1392384 12542112 0 0 0 0 0 0 0 
a.1.sm_52.ptx 53 : 1392384 12544480 0 0 0 0 0 0 0 
a.1.sm_52.ptx 54 : 1392384 12550816 0 0 0 0 0 0 0 
