kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
a.1.sm_52.ptx 101 : 126720 1140512 0 0 0 0 0 0 0 
a.1.sm_52.ptx 43 : 6400 693120 0 0 0 0 0 0 0 
a.1.sm_52.ptx 102 : 126720 1140480 0 0 0 0 0 0 0 
a.1.sm_52.ptx 171 : 6400 32352 0 0 0 0 0 0 0 
a.1.sm_52.ptx 44 : 6400 32000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 45 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 46 : 6400 34112 0 0 0 0 0 0 0 
a.1.sm_52.ptx 47 : 6400 57632 0 0 0 0 0 0 0 
a.1.sm_52.ptx 48 : 6400 57632 0 0 0 0 0 0 0 
a.1.sm_52.ptx 49 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 68 : 5792 1047288 1024 0 0 896 185 0 0 
a.1.sm_52.ptx 69 : 5792 34752 0 0 0 0 0 0 0 
a.1.sm_52.ptx 70 : 5792 29376 0 0 0 0 0 0 0 
a.1.sm_52.ptx 71 : 5792 52928 0 0 0 0 0 0 0 
a.1.sm_52.ptx 75 : 6400 32480 0 0 0 0 0 0 0 
a.1.sm_52.ptx 72 : 5792 17376 0 185 185 0 0 0 0 
a.1.sm_52.ptx 76 : 6400 38656 0 0 0 0 0 0 0 
a.1.sm_52.ptx 77 : 6400 0 0 0 0 0 0 0 0 
a.1.sm_52.ptx 79 : 6400 41408 0 0 0 0 0 0 0 
a.1.sm_52.ptx 80 : 6400 38944 0 0 0 0 0 0 0 
a.1.sm_52.ptx 81 : 6400 58656 0 0 0 0 0 0 0 
a.1.sm_52.ptx 82 : 6400 34368 0 0 0 0 0 0 0 
a.1.sm_52.ptx 83 : 6400 58048 0 0 0 0 0 0 0 
a.1.sm_52.ptx 84 : 6400 64544 0 0 0 0 0 0 0 
a.1.sm_52.ptx 85 : 6400 64064 0 0 0 0 0 0 0 
a.1.sm_52.ptx 86 : 6400 59872 0 0 0 0 0 0 0 
a.1.sm_52.ptx 87 : 6400 36544 0 0 0 0 0 0 0 
a.1.sm_52.ptx 88 : 6400 41696 0 0 0 0 0 0 0 
a.1.sm_52.ptx 91 : 126720 646144 0 0 0 0 0 0 0 
a.1.sm_52.ptx 92 : 126720 1141120 0 0 0 0 0 0 0 
a.1.sm_52.ptx 93 : 126720 771968 0 0 0 0 0 0 0 
a.1.sm_52.ptx 94 : 126720 1148000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 95 : 126720 760864 0 0 0 0 0 0 0 
