kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
a.1.sm_52.ptx 117 : 106448 981532 0 0 0 0 0 0 0 
a.1.sm_52.ptx 116 : 106448 657422 0 0 0 0 0 0 0 
a.1.sm_52.ptx 115 : 106448 959942 0 0 0 0 0 0 0 
a.1.sm_52.ptx 135 : 126720 634016 0 0 0 0 0 0 0 
a.1.sm_52.ptx 114 : 106448 638688 0 0 0 0 0 0 0 
a.1.sm_52.ptx 113 : 106448 3048755 0 3663 3663 0 0 0 0 
a.1.sm_52.ptx 110 : 106448 533981 0 0 0 0 0 0 0 
a.1.sm_52.ptx 109 : 126720 101866 0 0 0 0 0 0 990 
a.1.sm_52.ptx 108 : 126720 650208 0 0 0 0 0 0 0 
a.1.sm_52.ptx 107 : 126720 761696 0 0 0 0 0 0 0 
a.1.sm_52.ptx 106 : 126720 760320 0 0 0 0 0 0 0 
a.1.sm_52.ptx 105 : 126720 760320 0 0 0 0 0 0 0 
a.1.sm_52.ptx 104 : 126720 760320 0 0 0 0 0 0 0 
a.1.sm_52.ptx 103 : 126720 760320 0 0 0 0 0 0 0 
a.1.sm_52.ptx 65 : 5792 34752 0 0 0 0 0 0 0 
a.1.sm_52.ptx 62 : 5792 30940 0 0 0 0 0 0 0 
a.1.sm_52.ptx 61 : 6400 3488 0 0 0 0 0 0 10 
a.1.sm_52.ptx 60 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 59 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 58 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 57 : 6400 115200 0 0 0 0 0 0 0 
a.1.sm_52.ptx 56 : 6400 60000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 55 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 54 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 53 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 52 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 51 : 6400 32000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 50 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 66 : 5792 52928 0 0 0 0 0 0 0 
a.1.sm_52.ptx 164 : 5000 149491 0 185 185 0 0 0 0 
a.1.sm_52.ptx 37 : 6400 33600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 96 : 126720 760960 0 0 0 0 0 0 0 
a.1.sm_52.ptx 165 : 5000 30000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 38 : 6400 68800 0 0 0 0 0 0 0 
a.1.sm_52.ptx 97 : 126720 1140608 0 0 0 0 0 0 0 
a.1.sm_52.ptx 166 : 5000 45000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 39 : 6400 100000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 98 : 126720 760384 0 0 0 0 0 0 0 
a.1.sm_52.ptx 167 : 5000 45000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 40 : 6400 102400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 99 : 126720 661344 0 0 0 0 0 0 0 
a.1.sm_52.ptx 168 : 5000 85559 0 0 0 782 185 0 0 
a.1.sm_52.ptx 41 : 6400 102400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 100 : 126720 1140480 0 0 0 0 0 0 0 
a.1.sm_52.ptx 42 : 6400 108800 0 0 0 0 0 0 0 
a.1.sm_52.ptx 101 : 126720 1153280 0 0 0 0 0 0 0 
a.1.sm_52.ptx 43 : 6400 90400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 102 : 126720 1140480 0 0 0 0 0 0 0 
a.1.sm_52.ptx 171 : 6400 32096 0 0 0 0 0 0 0 
a.1.sm_52.ptx 44 : 6400 34400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 45 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 75 : 6400 32160 0 0 0 0 0 0 0 
a.1.sm_52.ptx 46 : 6400 35200 0 0 0 0 0 0 0 
a.1.sm_52.ptx 47 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 48 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 49 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 67 : 5792 52128 0 0 0 0 0 0 0 
a.1.sm_52.ptx 68 : 5792 1070696 1024 0 0 896 185 0 0 
a.1.sm_52.ptx 69 : 5792 34752 0 0 0 0 0 0 0 
a.1.sm_52.ptx 70 : 5792 30240 0 0 0 0 0 0 0 
a.1.sm_52.ptx 71 : 5792 52128 0 0 0 0 0 0 0 
a.1.sm_52.ptx 72 : 5792 17484 0 185 185 0 0 0 0 
a.1.sm_52.ptx 76 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 77 : 6400 0 0 0 0 0 0 0 0 
a.1.sm_52.ptx 79 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 80 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 81 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 82 : 6400 44800 0 0 0 0 0 0 0 
