kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
a.1.sm_52.ptx 42 : 6400 38016 0 0 0 0 0 0 0 
a.1.sm_52.ptx 101 : 126720 1275328 0 0 0 0 0 0 0 
a.1.sm_52.ptx 43 : 6400 22848 0 0 0 0 0 0 0 
a.1.sm_52.ptx 102 : 126720 1269696 0 0 0 0 0 0 0 
a.1.sm_52.ptx 171 : 6400 38464 0 0 0 0 0 0 0 
a.1.sm_52.ptx 44 : 6400 38944 0 0 0 0 0 0 0 
a.1.sm_52.ptx 45 : 6400 46272 0 0 0 0 0 0 0 
a.1.sm_52.ptx 46 : 6400 40448 0 0 0 0 0 0 0 
a.1.sm_52.ptx 47 : 6400 66560 0 0 0 0 0 0 0 
a.1.sm_52.ptx 48 : 6400 64096 0 0 0 0 0 0 0 
a.1.sm_52.ptx 49 : 6400 64896 0 0 0 0 0 0 0 
a.1.sm_52.ptx 68 : 5792 1281968 0 0 0 357 185 0 0 
a.1.sm_52.ptx 69 : 5792 41016 0 0 0 0 0 0 0 
a.1.sm_52.ptx 70 : 5792 36140 0 0 0 0 0 0 0 
a.1.sm_52.ptx 71 : 5792 58516 0 0 0 0 0 0 0 
a.1.sm_52.ptx 72 : 5792 23736 0 185 185 0 0 0 0 
a.1.sm_52.ptx 75 : 6400 38752 0 0 0 0 0 0 0 
a.1.sm_52.ptx 76 : 6400 44800 0 0 0 0 0 0 0 
a.1.sm_52.ptx 77 : 6400 0 0 0 0 0 0 0 0 
a.1.sm_52.ptx 79 : 6400 45984 0 0 0 0 0 0 0 
a.1.sm_52.ptx 80 : 6400 41440 0 0 0 0 0 0 0 
a.1.sm_52.ptx 81 : 6400 68960 0 0 0 0 0 0 0 
a.1.sm_52.ptx 82 : 6400 48832 0 0 0 0 0 0 0 
a.1.sm_52.ptx 83 : 6400 69824 0 0 0 0 0 0 0 
a.1.sm_52.ptx 84 : 6400 75264 0 0 0 0 0 0 0 
a.1.sm_52.ptx 85 : 6400 72192 0 0 0 0 0 0 0 
a.1.sm_52.ptx 86 : 6400 69056 0 0 0 0 0 0 0 
a.1.sm_52.ptx 87 : 6400 50400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 88 : 6400 55008 0 0 0 0 0 0 0 
a.1.sm_52.ptx 91 : 126720 773408 0 0 0 0 0 0 0 
a.1.sm_52.ptx 92 : 126720 1272448 0 0 0 0 0 0 0 
a.1.sm_52.ptx 93 : 126720 1003744 0 0 0 0 0 0 0 
a.1.sm_52.ptx 94 : 126720 1395392 0 0 0 0 0 0 0 
a.1.sm_52.ptx 95 : 126720 928064 0 0 0 0 0 0 0 
